81.0,R64,P
1.0,R32,P
83.0,R32,P
159.0,R32,P
27.0,R32,P
135.0,R32,P
36.0,R32,P
61.0,R32,P
18.0,R32,P
55.0,R32,P
79.0,R32,P
76.0,R32,P
72.0,R32,P
117.0,R32,P
77.0,R32,P
45.0,R32,P
62.0,R32,P
34.0,R16,P
99.0,R16,P
47.0,R16,P
35.0,R16,P
19.0,R16,P
15.0,R16,P
28.0,R16,P
75.0,R16,P
32.0,QF,P
11.0,QF,P
26.0,QF,P
8.0,QF,P
140.0,SF,P
20.0,SF,P
78.0,F,P
40.0,W,P
88.0,R32,P
65.0,R32,P
29.0,R32,P
181.0,R32,P
19.0,R32,P
55.0,R32,P
12.0,R32,P
89.0,R32,P
912.0,R32,P
16.0,R32,P
30.0,R32,P
44.0,R32,P
45.0,R16,P
421.0,R16,P
10.0,R16,P
406.0,R16,P
33.0,R16,P
48.0,R16,P
71.0,R16,P
5.0,R16,P
11.0,QF,P
25.0,QF,P
28.0,QF,P
193.0,QF,P
18.0,SF,P
59.0,SF,P
8.0,F,P
1.0,W,P
49.0,R64,P
36.0,R64,P
76.0,R64,P
44.0,R64,P
19.0,R64,P
27.0,R64,P
157.0,R64,P
26.0,R64,P
67.0,R64,P
56.0,R64,P
46.0,R64,P
35.0,R64,P
37.0,R64,P
141.0,R64,P
80.0,R64,P
53.0,R64,P
30.0,R64,P
48.0,R64,P
23.0,R64,P
59.0,R64,P
13.0,R64,P
20.0,R64,P
62.0,R64,P
70.0,R64,P
22.0,R32,P
125.0,R32,P
33.0,R32,P
66.0,R32,P
34.0,R32,P
15.0,R32,P
31.0,R32,P
18.0,R32,P
8.0,R32,P
45.0,R32,P
81.0,R32,P
4.0,R32,P
28.0,R32,P
74.0,R32,P
52.0,R32,P
54.0,R32,P
14.0,R16,P
21.0,R16,P
29.0,R16,P
7.0,R16,P
24.0,R16,P
16.0,R16,P
25.0,R16,P
17.0,R16,P
9.0,QF,P
5.0,QF,P
39.0,QF,P
2.0,QF,P
12.0,SF,P
6.0,SF,P
11.0,F,P
1.0,W,P
71.0,R32,P
30.0,R32,P
37.0,R32,P
78.0,R32,P
39.0,R32,P
34.0,R32,P
14.0,R32,P
13.0,R32,P
91.0,R32,P
32.0,R32,P
35.0,R32,P
60.0,R32,P
59.0,R32,P
29.0,R32,P
2.0,R16,P
12.0,R16,P
11.0,R16,P
40.0,R16,P
19.0,R16,P
8.0,R16,P
42.0,R16,P
18.0,R16,P
44.0,QF,P
26.0,QF,P
47.0,QF,P
31.0,QF,P
38.0,SF,P
25.0,SF,P
68.0,F,P
4.0,W,P
222.0,R64,P
75.0,R64,P
315.0,R64,P
8.0,R64,P
35.0,R64,P
18.0,R64,P
25.0,R64,P
45.0,R64,P
22.0,R64,P
124.0,R64,P
52.0,R64,P
30.0,R64,P
98.0,R64,P
44.0,R64,P
13.0,R64,P
39.0,R64,P
374.0,R64,P
15.0,R64,P
34.0,R64,P
29.0,R64,P
10.0,R64,P
91.0,R64,P
90.0,R64,P
38.0,R64,P
26.0,R32,P
66.0,R32,P
51.0,R32,P
7.0,R32,P
5.0,R32,P
37.0,R32,P
12.0,R32,P
77.0,R32,P
9.0,R32,P
48.0,R32,P
43.0,R32,P
4.0,R32,P
60.0,R32,P
62.0,R32,P
96.0,R32,P
23.0,R32,P
16.0,R16,P
40.0,R16,P
24.0,R16,P
71.0,R16,P
56.0,R16,P
21.0,R16,P
28.0,R16,P
11.0,R16,P
53.0,QF,P
6.0,QF,P
54.0,QF,P
14.0,QF,P
1.0,SF,P
17.0,SF,P
3.0,F,P
20.0,W,P
31.0,R64,P
74.0,R64,P
16.0,R64,P
7.0,R64,P
34.0,R64,P
156.0,R64,P
51.0,R64,P
42.0,R64,P
77.0,R64,P
81.0,R64,P
65.0,R64,P
21.0,R64,P
59.0,R64,P
40.0,R64,P
55.0,R64,P
71.0,R64,P
115.0,R64,P
79.0,R64,P
60.0,R64,P
44.0,R64,P
54.0,R64,P
22.0,R64,P
35.0,R64,P
75.0,R64,P
32.0,R32,P
23.0,R32,P
56.0,R32,P
47.0,R32,P
37.0,R32,P
26.0,R32,P
45.0,R32,P
84.0,R32,P
30.0,R32,P
38.0,R32,P
17.0,R32,P
11.0,R32,P
25.0,R32,P
14.0,R32,P
39.0,R32,P
3.0,R32,P
2.0,R16,P
10.0,R16,P
4.0,R16,P
20.0,R16,P
9.0,R16,P
27.0,R16,P
33.0,R16,P
41.0,R16,P
66.0,QF,P
12.0,QF,P
29.0,QF,P
49.0,QF,P
18.0,SF,P
13.0,SF,P
8.0,F,P
24.0,W,P
27.0,R64,P
23.0,R64,P
55.0,R64,P
12.0,R64,P
40.0,R64,P
33.0,R64,P
91.0,R64,P
30.0,R64,P
36.0,R64,P
28.0,R64,P
109.0,R64,P
60.0,R64,P
47.0,R64,P
44.0,R64,P
38.0,R64,P
37.0,R64,P
741.0,R64,P
81.0,R64,P
50.0,R64,P
111.0,R64,P
46.0,R64,P
69.0,R64,P
26.0,R64,P
32.0,R64,P
39.0,R32,P
15.0,R32,P
22.0,R32,P
7.0,R32,P
52.0,R32,P
17.0,R32,P
11.0,R32,P
5.0,R32,P
34.0,R32,P
41.0,R32,P
63.0,R32,P
51.0,R32,P
53.0,R32,P
14.0,R32,P
19.0,R32,P
45.0,R32,P
1.0,R16,P
24.0,R16,P
73.0,R16,P
31.0,R16,P
6.0,R16,P
20.0,R16,P
8.0,R16,P
16.0,R16,P
65.0,QF,P
29.0,QF,P
4.0,QF,P
72.0,QF,P
78.0,SF,P
2.0,SF,P
10.0,F,P
3.0,W,P
57.0,R64,P
80.0,R64,P
16.0,R64,P
10.0,R64,P
60.0,R64,P
33.0,R64,P
23.0,R64,P
103.0,R64,P
51.0,R64,P
11.0,R64,P
59.0,R64,P
77.0,R64,P
85.0,R64,P
45.0,R64,P
8.0,R64,P
55.0,R64,P
61.0,R64,P
68.0,R64,P
18.0,R64,P
43.0,R64,P
14.0,R64,P
15.0,R64,P
27.0,R64,P
38.0,R64,P
42.0,R32,P
36.0,R32,P
58.0,R32,P
22.0,R32,P
4.0,R32,P
24.0,R32,P
26.0,R32,P
46.0,R32,P
5.0,R32,P
106.0,R32,P
31.0,R32,P
40.0,R32,P
83.0,R32,P
19.0,R32,P
28.0,R32,P
48.0,R32,P
35.0,R16,P
30.0,R16,P
39.0,R16,P
12.0,R16,P
21.0,R16,P
17.0,R16,P
7.0,R16,P
47.0,R16,P
9.0,QF,P
6.0,QF,P
34.0,QF,P
41.0,QF,P
20.0,SF,P
25.0,SF,P
3.0,F,P
1.0,W,P
81.0,R64,P
35.0,R64,P
